Time[sec],x1[k+1],x2[k+1],x3[k+1],x4[k+1]
0.086,-0.06551109399605717,1.8289125321075528,-1.1545631750470458,35.37693043925068
0.087,-0.0666666456520662,1.8643921534689438,-1.156506464751602,35.58181010836124
0.088,-0.06782403988358834,1.9000751552378694,-1.158248623614112,35.78369836664832
0.089,-0.06898307645304702,1.935958567317308,-1.1597914364794986,35.98263774723918
0.09,-0.07014355690210189,1.9720394618438435,-1.1611366772484963,36.17867019289238
0.091,-0.07130528454075817,2.0083149525998896,-1.162286109084273,36.37183706426847
0.092,-0.07246806443666935,2.0447821944337807,-1.1632414846149457,36.562179148088525
0.093,-0.0736317034058368,2.081438382724224,-1.1640045461233957,36.749736664671474
0.094,-0.07479601000213869,2.118280752811284,-1.164577025742814,36.93454927593619
0.095,-0.07596079450567958,2.1553065793936472,-1.1649606456580714,37.116656093872166
0.096,-0.07712586891377554,2.1925131760078322,-1.1651571182855982,37.29609568786431
0.097,-0.0782910469312335,2.229897894488065,-1.1651681464557524,37.472906092285626
0.098,-0.07945614396080022,2.267458124433361,-1.1649954235914335,37.647124813987155
0.099,-0.08062097709377612,2.305191292681677,-1.1646406338830029,37.818788839687286
0.1,-0.08178536510079085,2.34309486279107,-1.1641054524595613,37.98793464326128
0.101,-0.08294912842451423,2.3811663345809664,-1.1633915455406039,38.15459819218652
0.102,-0.08411208917005707,2.4194032436064092,-1.1625005706063711,38.31881495492587
0.103,-0.08527407109463538,2.4578031606124218,-1.1614341765727187,38.48061990858848
0.104,-0.08643489960008136,2.496363691075814,-1.160194003938207,38.640047545363004
0.105,-0.08759440172446044,2.535082474722412,-1.1587816849371726,38.797131879294085
0.106,-0.08875240613382976,2.5739571850507237,-1.1571988436894614,38.95190645296719
0.107,-0.08990874311413344,2.61298552886191,-1.155447096346886,39.10440434410354
0.108,-0.09106324456325739,2.6521652457967293,-1.1535280512362214,39.254658172056125
0.109,-0.09221574398686505,2.6914941079838144,-1.151443308965617,39.402700102741456
0.11,-0.09336607648760191,2.7309699194992225,-1.1491944625897272,39.5485618562195
0.111,-0.09451407875535568,2.770590515858794,-1.146783097763232,39.692274713811784
0.112,-0.09565958906182626,2.810353763637093,-1.1442107928530043,39.833869523441436
0.113,-0.09680244725321266,2.8502575600344806,-1.141479119065597,39.973376705700325
0.114,-0.09794249474300962,2.890299832449733,-1.1385896405718474,40.11082625983705
0.115,-0.0990795745049095,2.9304785380580993,-1.1355439146286492,40.24624776966757
0.116,-0.10021353106580527,2.9707916633946687,-1.1323434916979573,40.37967040941025
0.117,-0.10134421049888995,3.011237223942926,-1.1289899155630856,40.51112294944694
0.118,-0.10247146041684826,3.051813263728374,-1.1254847234423522,40.640633762011916
0.119,-0.10359512996513626,3.0925178549171033,-1.1218294461001406,40.768230826810395
0.12,-0.10471506981542553,3.1333490974214837,-1.1180256079546838,40.89394173653602
0.121,-0.10583113217449806,3.1743051189459326,-1.1140747270426599,41.01779369620757
0.122,-0.10694317076558746,3.215384074254728,-1.1099783152343081,41.13981353342924
0.123,-0.1080510408118669,3.2565841445030927,-1.1057378784271854,41.260027707761715
0.124,-0.10915459903920785,3.297903537116555,-1.1013549165618208,41.37846231239284
0.125,-0.11025370367017223,3.339340485424482,-1.0968309237159586,41.495143079259655
0.126,-0.11134821441808052,3.38089324829823,-1.0921673881964615,41.61009538410468
0.127,-0.11243799248115185,3.4225601097938094,-1.0873657926289264,41.723344251468
0.128,-0.11352290053671273,3.464339378798961,-1.0824276140450695,41.834914359616604
0.129,-0.1146028027354699,3.5062293886845266,-1.077354323967935,41.94483004541259
0.13,-0.11567756469584418,3.5482284969600255,-1.0721473884949804,42.053115309121594
0.131,-0.11674705349836104,3.5903350849333124,-1.0668082683790965,42.15979381916315
0.132,-0.11781113768015171,3.63254755737575,-1.0613384191070798,42.264888916782766
0.133,-0.11886968724576119,3.6748643426246317,-1.0557392908251921,42.368423614572414
0.134,-0.11992257364965465,3.7172838919337403,-1.0500123285260268,42.47042060556727
0.135,-0.12096966977886182,3.759804678830153,-1.0441589722326314,42.57090227225428
0.136,-0.12201084995774009,3.8024251990631885,-1.038180656975811,42.6698906872498
0.137,-0.12304598994292588,3.8451439702943597,-1.032078812861111,42.767407617620336
0.138,-0.12407496691833662,3.8879595317912115,-1.0258548651339308,42.86347452914803
0.139,-0.1250976594902197,3.9308704441249542,-1.0195102342428115,42.95811259054223
0.14,-0.12611394768224563,3.973875288871808,-1.013046335900952,43.051342677598505
0.141,-0.12712371293064217,4.016972668317957,-1.006464581145999,43.143185377306224
0.142,-0.1281268380793659,4.060161205168036,-0.999766376398161,43.23366099190618
0.143,-0.12912320737530836,4.103439542257049,-0.9929531235166973,43.32278954289931
0.144,-0.13011270646356377,4.146806342266417,-0.986026219854518,43.41059077499711
0.145,-0.13109522239713256,4.190260287811613,-0.9789870581645596,43.49708415482557
0.146,-0.13207064362234056,4.2338000809115,-0.9718370267521936,43.582288878358135
0.147,-0.13303885996237425,4.277424442412024,-0.9645775096456054,43.66622387899261
0.148,-0.1339997626220996,4.321132111956548,-0.9572098865482752,43.74890782791075
0.149,-0.13495324418367904,4.364921847723441,-0.9497355328839729,43.830359137723306
