Time[sec],x1[k],x2[k],x3[k],x4[k],d/dt x3[k],d/dt x4[k],voltage
0.0,2.792526803190927,0.0,0.0,0.0,-25.281069743146013,25.281069743146013,0.0
0.001,2.7925141701323666,1.2575565141547789e-05,-0.025258666946290493,0.02508613632697049,-25.236602750168803,24.892433196902438,0.0
0.002,2.792476300244195,5.00446685459655e-05,-0.05047387602649773,0.04978728758608053,-25.194157519756413,24.511100220557136,0.0
0.003,2.792413236095507,0.00011202491023809911,-0.0756476496496378,0.07411072252746877,-25.153724455253617,24.13696149374871,0.0
0.004,2.792325018060906,0.0001981426830367783,-0.10078199239888776,0.09806357144259048,-25.115294163881273,23.76990979957744,0.0
0.005,2.792211684583028,0.00030803088483965276,-0.12587890246727645,0.12165286898624461,-25.078857400605344,23.40983938097699,0.0
0.006,2.7920732720968253,0.0004413294481462585,-0.1509403688134955,0.1448855440675864,-25.044405082732936,23.056646094000804,0.0
0.007,2.7919098150207993,0.0005976852939905663,-0.17596837124766093,0.16776842056791225,-25.011928290142592,22.710227398204772,0.0
0.008,2.7917213458526042,0.0007767519231778803,-0.2009648809922487,0.1903082235096253,-24.981418254598395,22.3704822613261,0.0
0.009,2.7915078951029253,0.0009781895830379076,-0.22593186048502858,0.2125115765713987,-24.952866366033064,22.037311199657168,0.0
0.01,2.791269491327931,0.0012016650526750954,-0.2508712636982495,0.2343850053536216,-24.926264168099614,21.71061622879688,0.0
0.011,2.7910061611391908,0.0014468515275687433,-0.2757850363204699,0.25593493914345966,-24.90160335626203,21.39030083752554,0.0
0.012,2.7907179291926556,0.001713428748182439,-0.30067511555290144,0.2771677089467398,-24.87887577986791,21.076270016879107,0.0
0.013,2.7904048182042445,0.002001082819540742,-0.325543430391995,0.2980895502458567,-24.858073439098003,20.768430219261553,0.0
0.014,2.7900668489639218,0.0023095060464568638,-0.3503919018914242,0.3187066055223513,-24.839188482143893,20.466689321014073,0.0
0.015,2.789704040361598,0.0026383966252249485,-0.3752224436626349,0.33902492898729253,-24.822213200003553,20.170956552312038,0.0
0.016,2.7893164093770966,0.002987458770717585,-0.4000369616530043,0.35905048461572026,-24.807140028372316,19.881142526022494,0.0
0.017,2.7889039710959187,0.0033564025308401666,-0.4248373544427137,0.37878914898911376,-24.793961544382093,19.597159195446082,0.0
0.018,2.7884667387154027,0.0037449437115775553,-0.44962551336976897,0.39824671244873533,-24.78267046513053,19.318919837022882,0.0
0.019,2.7880047235094034,0.004152804262800918,-0.4744033219725516,0.4174288732450999,-24.773259653810534,19.04633913672837,0.0
0.02,2.7875179348840753,0.004579711654676723,-0.4991726569215716,0.43634124702509214,-24.765722109076354,18.779333049280883,0.0
0.021,2.787006380380741,0.005025398840364769,-0.5239353880862463,0.45498936741051005,-24.76005096409506,18.51781878925575,0.0
0.022,2.786470065677373,0.005489604233384587,-0.5486933785808304,0.4733786863545175,-24.756239485810827,18.261714825459215,0.0
0.023,2.78590899458099,0.00597207177398862,-0.5734484846922892,0.49151457315890873,-24.754281075699357,18.01094089516555,0.0
0.024,2.7853231690474085,0.006472550714031141,-0.5982025561989314,0.5094023177442358,-24.754169265733925,17.765417955218492,0.0
0.025,2.7847125891903812,0.006990795511061064,-0.6229574365374287,0.5270471322698227,-24.755897716163627,17.525068157583743,0.0
0.026,2.784077253285546,0.0075265657756720976,-0.6477149628959407,0.5444541519492199,-24.759460214159162,17.28981483680706,0.0
0.027,2.7834171577688056,0.008079626267950406,-0.6724769662410386,0.5616284351258654,-24.764850673305663,17.0595825084691,0.0
0.028,2.7827322972473496,0.008649746775900831,-0.6972452715055946,0.5785749651289064,-24.77206313099304,16.83429684111475,0.0
0.029,2.78202266451037,0.009236701996669929,-0.7220216977728552,0.5952986520868349,-24.78109174582248,16.61388462877749,0.0
0.03,2.7812882505320666,0.009840271489853988,-0.746808058361193,0.6118043336528305,-24.791930796244166,16.3982737796657,0.0
0.031,2.7805290444758413,0.010460239619883438,-0.7716061609220508,0.6280967758931623,-24.804574678971296,16.18739330238828,0.0
0.032,2.7797450336924032,0.01109639555564033,-0.7964178074529367,0.6441806733054322,-24.81901790837186,15.981173305096112,0.0
0.033,2.7789362037402188,0.01174853305977743,-0.821244794622554,0.6600606520341442,-24.835255112108825,15.779544947006238,0.0
0.034,2.778102538385245,0.012416450473056263,-0.8460889138064761,0.6757412701212531,-24.853281030193493,15.582440434017768,0.0
0.035,2.7772440195999644,0.013099950704267596,-0.8709519511017864,0.6912270176590907,-24.87309051413226,15.389793015760592,0.0
0.036,2.7763606275660018,0.013798841186984252,-0.8958356873974895,0.7065223174541081,-24.894678525435996,15.201536974998538,0.0
0.037,2.775452340695542,0.014512933661779442,-0.9207418987374123,0.7216315283776334,-24.918040130933015,15.017607576971582,0.0
0.038,2.7745191356292116,0.015242044176933513,-0.9456723563174791,0.7365589453534523,-24.94317050200407,14.837941068801218,0.0
0.039,2.7735609872412232,0.015985993021747934,-0.9706288265960686,0.7513088003830636,-24.970064912559973,14.66247466340209,0.0
0.04,2.772577868644485,0.016744604660200883,-0.9956130714040312,0.7658852635659095,-24.998718736988806,14.491146523432121,0.0
0.041,2.7715697511955506,0.017517707666081187,-1.020626848052463,0.7802924440970809,-25.029127448092957,14.323895745541543,0.0
0.042,2.7705366044953035,0.018305134697919886,-1.0456719093604536,0.794534390638992,-25.06128661573216,14.160662353916724,0.0
0.043,2.7694783963739678,0.019106722619873777,-1.0707500033873303,0.8086150893951597,-25.09519190815732,14.001387328040801,0.0
