Time[sec],x1[k+1],x2[k+1],x3[k+1],x4[k+1]
13.688,-0.07834480886955664,18.248220457873167,-0.3538783169690074,-17.574078251334466
13.689,-0.07868649207129179,18.230410967752572,-0.32953254945743915,-18.043785979299198
13.69,-0.07900396277699036,18.212135110391316,-0.30545291846569633,-18.506829239698387
13.691,-0.0792974859838018,18.193399503251182,-0.2816371754942572,-18.963301069380538
13.692,-0.07956732444591119,18.174210671041084,-0.2580831069970635,-19.413293197712672
13.693,-0.07981373873863817,18.154575047928056,-0.23478853335197233,-19.85689607795122
13.694,-0.08003698732254563,18.134498979748965,-0.21175130783088114,-20.294198918611965
13.695,-0.0802373264880438,18.11398872251687,-0.1889693173390139,-20.725289662234523
13.696,-0.08041501042324037,18.093050444748194,-0.16644048132834377,-21.150255018404515
13.697,-0.08057029124546529,18.07169022866405,-0.14416275124875635,-21.56918048078001
13.698,-0.08070341903080606,18.049914071329802,-0.12213411002818331,-21.982150343242044
13.699,-0.08081464186191437,18.02772788636319,-0.1003525712808298,-22.389247724128225
13.7,-0.08090420588976543,18.00513750607734,-0.07881617830820176,-22.790554596629427
13.701,-0.08097235529668918,17.982148680549884,-0.05752300456435309,-23.186151775549334
13.702,-0.08101933235051396,17.95876707952859,-0.036471152768546906,-23.57611894434361
13.703,-0.08104537743479678,17.934998293592965,-0.01565875437254552,-23.960534671584053
13.704,-0.08105072907669111,17.91084783524205,0.004916030937783035,-24.339476426383946
13.705,-0.08103562397795575,17.886321140080916,0.025255015788598678,-24.713020595217067
13.706,-0.0810002970519276,17.86142356819337,0.04535998575507129,-25.081242501394982
13.707,-0.08094498143294557,17.836160404653643,0.06523269958374893,-25.444216412305792
13.708,-0.08086990850816984,17.810536860738615,0.08487488975289592,-25.802015556602
13.709,-0.08077530794391238,17.784558074968153,0.10428826295113611,-26.154712138959457
13.71,-0.0806614077106592,17.758229114105085,0.12347450053671934,-26.502377354251998
13.711,-0.0805284341102245,17.731554974223272,0.14243525902801324,-26.84508140269191
13.712,-0.08037661181066638,17.704540582022318,0.16117217070715306,-27.182893508477793
13.713,-0.08020616385403834,17.67719079528021,0.17968684383000905,-27.51588192621106
13.714,-0.0800173116843095,17.649510403947016,0.197980863128791,-27.844113956399845
13.715,-0.0798102751713898,17.62150413111493,0.21605579025886845,-28.16765595922173
13.716,-0.07958527263357745,17.59317663393899,0.23391316422272918,-28.486573367575804
13.717,-0.07934252086098809,17.564532504589216,0.25155450180780914,-28.800930700579528
13.718,-0.07908223514595691,17.535576271423388,0.2689812981226034,-29.11079158020248
13.719,-0.07880462929262035,17.506312399501788,0.28619502684036247,-29.416218738566883
13.72,-0.07850991564029614,17.476745291538677,0.30319714063672965,-29.717274031441644
13.721,-0.07819830508507727,17.44687928879785,0.3199890716021874,-30.014018450936266
13.722,-0.07787000709981298,17.41671867193712,0.3365722316323522,-30.306512137484795
13.723,-0.07752522975530148,17.386267661891758,0.3529480128341068,-30.59481439236872
13.724,-0.07716417975309321,17.35553042112489,0.369117788087886,-30.87898369542856
13.725,-0.07678706242484933,17.324511053821755,0.38508291115979687,-31.159077707851704
13.726,-0.07639408175418186,17.29321360679465,0.4008447171159112,-31.43515328499603
13.727,-0.07598544039723551,17.26164207034834,0.41640452271952044,-31.707266488657304
13.728,-0.0755613397001937,17.22980037904844,0.4317636267871232,-31.975472597974147
13.729,-0.07512197971633933,17.197692412476343,0.44692331053791357,-32.23982612013122
13.73,-0.07466755922266427,17.16532199597024,0.4618848379370312,-32.500380800865194
13.731,-0.07419827573602022,17.132692901351692,0.4766494560328081,-32.757189634777575
13.732,-0.07371432555690408,17.09980884852335,0.4912183956587348,-33.01030488795326
13.733,-0.0732159037789775,17.066673505987534,0.5055928716820988,-33.25977810531852
13.734,-0.07270320426623365,17.03329049034558,0.5197740828251465,-33.50566010360334
13.735,-0.07217641969057481,16.999663367700936,0.5337632122840483,-33.74800099120375
13.736,-0.07163574154668528,16.965795654347126,0.5475614280477431,-33.986850177941704
13.737,-0.07108136016649165,16.93169081744314,0.5611698832108135,-34.22225638463943
13.738,-0.07051346473321127,16.897352275675903,0.5745897162810172,-34.45426765252287
13.739,-0.06993224329500748,16.862783399910903,0.5878220514810066,-34.68293135244603
13.74,-0.06933788278074642,16.827987513908695,0.600867999076257,-34.90829419504592
13.741,-0.06873056903753932,16.792967895722555,0.6137286559793337,-35.13040225052723
13.742,-0.06811048684530509,16.75772777837771,0.6264051060614972,-35.34930095829247
13.743,-0.0674778198794094,16.72227034892371,0.6388984198005171,-35.565035113581175
13.744,-0.06683275071951328,16.686598748934045,0.6512096545179618,-35.77764887457283
13.745,-0.06618245865121024,16.650895074044985,0.6353812212682971,-35.27198358291286
13.746,-0.06556879331628551,16.616228839793695,0.5920633270204074,-34.063362387744505
13.747,-0.06499810544446112,16.582762634613722,0.5494250768290454,-32.87188465011028
13.748,-0.0644697189753246,16.550479434832962,0.5074592708882986,-31.697309613727
13.749,-0.06398296503836512,16.519362457180186,0.46615880308279045,-30.53939991418719
13.75,-0.0635371818522975,16.48939515514523,0.425516659355489,-29.397921527384362
13.751,-0.06313171458153288,16.46056121372621,0.38552591538042225,-28.272643695125986
13.752,-0.06276591523852056,16.432844545900252,0.3461797349788986,-27.163338875125092
13.753,-0.06243914261384345,16.40622929013901,0.30747136898644095,-26.069782705788207
13.754,-0.06215076218470132,16.38069980702561,0.2693941537660647,-24.991753958306447
13.755,-0.0619001461482948,16.35624068022926,0.23194151173840635,-23.92903455056142
13.756,-0.06168667318923514,16.33283670830569,0.19510694762115427,-22.881409430872914
13.757,-0.061509728416564165,16.310472902347396,0.15888404740411674,-21.848666544729795
13.758,-0.061368703342189426,16.28913448498295,0.12326647798501261,-20.83059682070178
13.759,-0.0612629957917522,16.268806887123507,0.08824798572285461,-19.82699412435793
13.76,-0.06119200977358883,16.249475743320108,0.0538223943205699,-18.83765519244776
13.761,-0.0611551554268564,16.231126889734632,0.01998360397184505,-17.8623796042134
13.762,-0.06115184899009826,16.2137463627434,-0.013274409176241689,-16.90096976169993
13.763,-0.061181512667925514,16.197320394270967,-0.04595759516411299,-15.953230823586287
13.764,-0.061243574564779774,16.181835409277358,-0.07807183130501405,-15.018970669631123
13.765,-0.06133746863367469,16.167278023729256,-0.10962292303773472,-14.097999871990597
13.766,-0.06146263462631498,16.153635042615843,-0.14061660475911586,-13.190131667154395
13.767,-0.06161851796121542,16.14089345532098,-0.17105854193399408,-12.295181890350905
13.768,-0.06180456968786954,16.12904043409486,-0.20095433170912452,-11.41296895396243
13.769,-0.062020246472531876,16.118063333232094,-0.23030950319263632,-10.54331383597358
13.77,-0.06226501044129775,16.107949683620316,-0.2591295199502035,-9.686040002678505
13.771,-0.06253832913239812,16.098687190831477,-0.2874197808045094,-8.840973381697747
13.772,-0.06283967543460517,16.090263732762406,-0.3151856208502973,-8.00794232859668
13.773,-0.06316852752094412,16.08266735712255,-0.34243231254277956,-7.186777591322932
13.774,-0.06352436880510715,16.07588627966096,-0.36916506643548824,-6.37731228514718
13.775,-0.06390668801441077,16.069908886188784,-0.39538903012226706,-5.579381921472389
13.776,-0.0643149789744515,16.06472372522508,-0.4211092916196749,-4.792824303548184
13.777,-0.06474874041110443,16.06031950120512,-0.44633088248454206,-4.017479430176877
13.778,-0.06520047749249444,16.056506068220102,-0.44310015040389383,-3.968391675347182
13.779,-0.0656280317816436,16.052206021662684,-0.41207116414729117,-4.630125597770904
13.78,-0.06602474471978009,16.04724894660681,-0.3814168765496919,-5.282470711039225
13.781,-0.06639098929833329,16.04164416605172,-0.3511338814107263,-5.925558328352811
13.782,-0.06672713512728573,16.035400872603415,-0.32121882197448615,-6.559517924537948
13.783,-0.0670335484829545,16.028528130260675,-0.2916683901291479,-7.18447716134966
13.784,-0.0673105923571297,16.021034876243785,-0.2624793255874868,-7.8005619133782185
13.785,-0.06755862650652805,16.01292992283324,-0.23364841506291814,-8.40789629409741
13.786,-0.06777800749967627,16.004221959127,-0.2051724914817972,-9.00660268076753
13.787,-0.06796908876359367,15.99491955279164,-0.17704843319899885,-9.5968017392411
13.788,-0.06813222062325201,15.985031151585142,-0.14927316331503307,-10.17861244553332
13.789,-0.06826775034240298,15.974565084922622,-0.12184364897368677,-10.752152108014716
13.79,-0.06837602217863133,15.963529565892253,-0.09475690046089258,-11.317536395963463
13.791,-0.06845737742054654,15.951932692706286,-0.06800997055418426,-11.874879360121385
13.792,-0.06851215442913779,15.939782450283557,-0.041599953813630984,-12.424293455121038
13.793,-0.06854068867943479,15.927086711841786,-0.015523985867251875,-12.965889562042141
13.794,-0.06854331152973664,15.913853214210071,0.010220740358082934,-13.499776619380512
13.795,-0.06854827786071273,15.900804015920297,-0.020063449309568885,-12.60076494391232
13.796,-0.06858325940464816,15.888647423273195,-0.04981059231171946,-11.714535802484892
13.797,-0.0686477218740142,15.877370743180382,-0.07902621912221304,-10.840910148269094
13.798,-0.06874113650162861,15.866961460920868,-0.10771581848818759,-9.979710796650174
13.799,-0.06886297997694212,15.857407237754785,-0.1358848129657065,-9.130763043579615
13.8,-0.06901273437923057,15.84869590841745,-0.16353856000681788,-8.293894630106934
13.801,-0.06918988711306971,15.840815478693559,-0.19068235301009426,-7.468935708052863
13.802,-0.06939393084487365,15.833754123025718,-0.21732142235518592,-6.655718806157541
13.803,-0.06962436344450536,15.827500182289624,-0.24346093635791125,-5.8540787986056335
13.804,-0.06988068791950805,15.822042161327035,-0.26910600234023757,-5.063852870114296
13.805,-0.07016241235003631,15.817368726501375,-0.29426166768991985,-4.284880481329343
13.806,-0.07046904982928362,15.81346870343382,-0.31893292083405583,-3.5170033367958737
13.807,-0.07080011840319224,15.810331074715688,-0.34312469222386144,-2.76006535259236
