Time[sec],x1[k],x2[k],x3[k],x4[k],d/dt x3[k],d/dt x4[k],voltage
17.003,0.04885818709623738,-0.5978151267321183,1.27659756459449,-44.11263154316409,-1.755331846598367,-82.7403590899572,-12.0
17.004,0.05013388399247112,-0.6419689169715346,1.2747732688954472,-44.194738261166805,-1.8930900060721476,-81.47613681154371,-12.0
17.005,0.05140768788340481,-0.6862041848634943,1.2728117235330922,-44.27558989585653,-2.029831378106674,-80.23015045138803,-12.0
17.006,0.05267946202797733,-0.7305196844126476,1.2707139447100715,-44.35520455788874,-2.1655571160783778,-79.00215038675485,-12.0
17.007,0.05394907070039564,-0.7749141875991934,1.2684809475090157,-44.43360011017624,-2.300268312654995,-77.79189045452648,-12.0
17.008,0.05521637918937728,-0.8193864841430664,1.2661137459492398,-44.51079417118803,-2.433966001771995,-76.59912790396727,-12.0
17.009,0.0564812537971078,-0.8639353812611579,1.2636133530444595,-44.58680411834512,-2.566651160639271,-75.42362334812778,-12.0
17.01,0.05774356183820882,-0.9085597034263463,1.260980780858619,-44.66164709136769,-2.6983247117150233,-74.26514071594964,-12.0
17.011,0.05900317163879546,-0.953258292131116,1.2582170405597066,-44.73533999557925,-2.8289875246555747,-73.12344720498459,-12.0
17.012,0.06025995253557957,-0.9980300056542835,1.2553231424716602,-44.80789950516637,-2.9586404182371346,-71.99831323475067,-12.0
17.013,0.061513774875092436,-1.0428737188319592,1.2523000961243886,-44.879342066355704,-3.0872841622336207,-70.88951240126627,-12.0
17.014,0.06276451001466175,-1.087788322870925,1.2491489103003677,-44.94968390003033,-3.2149194791021927,-69.79682143947147,-12.0
17.015,0.06401203031951355,-1.1327727250760486,1.2458705930829312,-45.01894100552218,-3.341547046037279,-68.72002016914206,-12.0
17.016,0.06525620916210445,-1.1778258486299171,1.2424661519008846,-45.087129163667264,-3.467167496768531,-67.6588914511764,-12.0
17.017,0.06649692092193146,-1.2229466323858074,1.238936593570921,-45.15426393969521,-3.5917814232943224,-66.61322114621841,-12.0
17.018,0.06773404098491626,-1.2681340306530604,1.2352829243387293,-45.22036068622237,-3.715389377635458,-65.58279807184006,-12.0
17.019,0.0689674457427826,-1.3133870129837795,1.2315061499185382,-45.285434546203,-3.8379918735585647,-64.56741396032902,-12.0
17.02,0.07019701259250385,-1.358704563963685,1.2276072755309013,-45.349500455843796,-3.959589388277289,-63.56686341700182,-12.0
17.021,0.07142261993577811,-1.404085683005624,1.2235873059388593,-45.41257314748035,-4.080182364127739,-62.5809438790645,-12.0
17.022,0.07264414717848895,-1.4495293841441956,1.219447245482651,-45.47466715241431,-4.199771210214402,-61.60945557504244,-12.0
17.023,0.07386147473251183,-1.495034695894042,1.2151880980954428,-45.535796802882565,-4.318356303716203,-60.65220149645783,-12.0
17.024,0.07507448401444244,-1.5406006610295953,1.210810867341009,-45.59597623512117,-4.435937991599334,-59.7089873540817,-12.0
17.025,0.07628305744263447,-1.5862263363222078,1.2063165564627545,-45.65521939300555,-4.5525165925366275,-58.779621526072034,-12.0
17.026,0.07748707843849027,-1.6319107923909995,1.201706168399379,-45.71354003013163,-4.668092398223916,-57.86391502810616,-12.0
17.027,0.0786864314261103,-1.677653113512051,1.1969807058114235,-45.77095171244299,-4.782665674889012,-56.961681475827966,-12.0
17.028,0.07988100183200512,-1.723452397431675,1.1921411711062078,-45.82746782082494,-4.896236664780178,-56.07273704776978,-12.0
17.029,0.08107067608482461,-1.769307755182104,1.1871885664613389,-45.88310155366415,-5.008805587630043,-55.19690044877234,-12.0
17.03,0.08225534161506425,-1.8152183108980693,1.182123893846982,-45.937865929372535,-5.120372642091764,-54.33399287392101,-12.0
17.031,0.0834348868548231,-1.8611832016371557,1.1769481550466172,-45.99177378888014,-5.230938007154986,-53.483837972930424,-12.0
17.032,0.08460920123908885,-1.9072015772382915,1.1716623516654487,-46.04483779759193,-5.340501843355064,-52.646261822086814,-12.0
17.033,0.08577817520797823,-1.9532726002043053,1.1662674851305455,-46.097070446985825,-5.4490642938372975,-51.82109290126149,-12.0
17.034,0.08694170019975181,-1.999395445368626,1.1607645567568121,-46.14848405925677,-5.556625486519426,-51.00816202803289,-12.0
17.035,0.08809966865356687,-2.0455692997945314,1.1551545677410826,-46.19909078870182,-5.663185535058031,-50.20730233771774,-12.0
17.036,0.08925197400953908,-2.091793362612058,1.1494385191744518,-46.2489026239548,-5.768744540109142,-49.418349251451964,-12.0
17.037,0.09039851070859037,-2.138066844852441,1.1436174120550806,-46.297931390278045,-5.873302590600879,-48.64114044347669,-12.0
17.038,0.09153917419229851,-2.184388969284583,1.1376922472998152,-46.34618875182481,-5.976859764983911,-47.87551580884833,-12.0
17.039,0.09267386090270982,-2.230758970252033,1.1316640257548478,-46.39368621387186,-6.079416132456866,-47.12131743158349,-12.0
17.04,0.09380246828218676,-2.2771760935133725,1.1255337482050725,-46.44043512502597,-6.180971754173628,-46.37838955317926,-12.0
17.041,0.09492489477325096,-2.3236395960844947,1.1193024153823468,-46.486446679403414,-6.281526684429504,-45.646578541525585,-12.0
17.042,0.09604103981838416,-2.3701487460812345,1.1129710279728897,-46.53173191878169,-6.381080971823313,-44.92573286022261,-12.0
17.043,0.09715080385985728,-2.41670282256527,1.1065405866234557,-46.57630173472719,-6.479634660402314,-44.21570303824495,-12.0
17.044,0.09825408833954898,-2.4633011153917685,1.1000120919464982,-46.62016687069798,-6.577187790786925,-43.516341639968324,-12.0
17.045,0.09934379685496884,-2.5097639121044026,1.0654279176934058,-45.948135812197194,-62.37391089546711,1382.4593978659427,12.0
17.046,0.10037816598987176,-2.5550240962739967,1.003438217065765,-44.57549898555211,-61.60671153733158,1362.8602908251764,12.0
17.047,0.10135092780737925,-2.598921397309993,0.9422120697022548,-43.222323803940064,-60.8467869039453,1343.5354627855274,12.0
17.048,0.10226284223805147,-2.6414751402603573,0.8817422529964426,-41.888337914526,-60.094033123578356,1324.4810733272234,12.0
17.049,0.10311466204744704,-2.682704379949073,0.8220216472921154,-40.573272774766906,-59.348347972195796,1305.6933359535362,12.0
17.05,0.10390713292826037,-2.7226279043942423,0.7630432344069701,-39.27686360403171,-58.60963085090668,1287.1685174044778,12.0
17.051,0.10464099360596679,-2.7612642387251016,0.7048000959411904,-37.99884932818614,-57.87778276053918,1268.9029368711072,12.0
17.052,0.10531697593672322,-2.798631648821923,0.6472854117068583,-36.73897252807849,-57.152706278277826,1250.8929652654176,12.0
17.053,0.10593580500487616,-2.834748144950511,0.5904924581606448,-35.49697938809874,-56.4343055345982,1233.135024491528,12.0
17.054,0.10649819921898782,-2.8696314853441645,0.5344146068607027,-34.27261964550871,-55.722486190813164,1215.6255867280627,12.0
17.055,0.10700487039938758,-2.903299179508674,0.479045323043513,-33.065646543669466,-55.01715541856044,1198.3611737659423,12.0
17.056,0.10745652387051739,-2.935768491684824,0.4243781641314336,-31.87581678303672,-54.31822187853095,1181.3383563147927,12.0
17.057,0.10785385857167862,-2.9670564449148236,0.3704067779789567,-30.702890463634546,-53.62559569566936,1164.5537531889136,12.0
