Time[sec],x1[k],x2[k],x3[k],x4[k],d/dt x3[k],d/dt x4[k],voltage
0.057,0.022075308363005322,-0.5801508248325009,0.8878030013571038,-23.964893204624065,11.954253704579596,-372.867086480861,-12.0
0.058,0.02296904048975209,-0.6043012539949756,0.899613361128441,-24.33507093433532,11.666879274798223,-367.5010541739436,-12.0
0.059,0.023874439706495856,-0.6288191906686542,0.9111375829025012,-24.699920502267535,11.381973861329886,-362.2105906638443,-12.0
0.06,0.0247912212648859,-0.6536993494181825,0.9223781195024556,-25.059516870411034,-45.035168642657304,1078.5389933020424,12.0
0.061,0.025691179871417218,-0.6782221524270681,0.8776369032540204,-23.988635445296005,-44.448268883464465,1063.2601227714542,12.0
0.062,0.02654668971726047,-0.7016816774978502,0.8334796186756466,-22.932925443065347,-43.8672781641103,1048.1953058019842,12.0
0.063,0.027358331815061233,-0.7240929902444573,0.7899004045667716,-21.892174473068852,-43.29211373584932,1033.3415457487713,12.0
0.064,0.028126681334962177,-0.7454709446373963,0.7468934755175737,-20.86617296066722,-42.72269408291896,1018.6958858342332,12.0
0.065,0.02885230767532091,-0.7658301855609081,0.7044531274137639,-19.854714281078067,-42.158939007878416,1004.2554110697074,12.0
0.066,0.029535772521722587,-0.7851851041878557,0.6625737633728053,-18.857595406900074,14.533912481476593,-445.51637967775184,-12.0
0.067,0.030205560707378225,-0.8042643893676419,0.6769502628710008,-19.299912056748255,14.219636498460053,-439.1337350230377,-12.0
0.068,0.03088956876884013,-0.8237828157497517,0.6910139611197569,-19.735891943569968,13.908236938071838,-432.8409040885711,-12.0
0.069,0.03158748530501088,-0.843734090439342,0.7047676856474361,-20.165623389037492,13.599684076650123,-426.63664542043034,-12.0
0.07,0.03229900176024604,-0.8641120090620912,0.7182142682494104,-20.589194345935354,13.293948183279603,-420.51972261840007,-12.0
0.071,0.03302381239582248,-0.8849104545773713,0.7313565112505266,-21.00669153940192,12.991000043176163,-414.4889166411029,-12.0
0.072,0.03376161426123744,-0.9061233960806679,0.7441971880081645,-21.418200483862584,12.690810949683657,-408.5430255656806,-12.0
0.073,0.034512107165172425,-0.9277448875869079,0.7567390434221842,-21.823805500231927,12.393352696131256,-402.68086434364636,-12.0
0.074,0.0352749936470755,-0.9497690668380071,0.7689847944343089,-22.22358973277296,12.098597567844308,-396.9012645615952,-12.0
0.075,0.036049978949498816,-0.9721901541364829,0.780937130515334,-22.617635165586574,11.80651833431554,-391.20307420714795,-12.0
0.076,0.03683677099103049,-0.9950024511990552,0.7925987141427945,-23.006022638817246,11.51708824149738,-385.585157438909,-12.0
0.077,0.037635080339357904,-1.0182003400146424,0.8039721812764815,-23.388831864796316,11.23028100411687,-380.0463943573035,-12.0
0.078,0.03844462018488337,-1.0417782817244878,0.8150601373785707,-23.766141330213944,-45.18861149499541,1060.947954657774,12.0
0.079,0.03923718381099749,-1.065016464248554,0.7701646622209237,-22.712729931696614,-44.60331284298868,1045.9103654773282,12.0
0.08,0.03998514364558503,-1.0872087189131188,0.7258515939822023,-21.674250477598235,-44.023777370170265,1031.0833984696235,12.0
0.081,0.04068907922848051,-1.1083698728443807,0.6821152133346506,-20.650493910175964,-43.44992432451306,1016.4641047123803,12.0
0.082,0.041349564421877996,-1.128514545670952,0.638949877670296,-19.6412540126488,-42.88167420417091,1002.0495755101106,12.0
0.083,0.04196716747787402,-1.1476571519949466,0.596350023352165,-18.646327460070285,-42.318948792766285,987.8369431273543,12.0
0.084,0.042542447659937484,-1.1658118238281474,0.5543102111626097,-17.665514950152403,14.37301076521831,-461.71024032540976,-12.0
0.085,0.04310389174500007,-1.1837070893183015,0.5685254538385203,-18.123915357053125,14.057979456170347,-455.1061790436385,-12.0
0.086,0.0436793940598327,-1.2020574687045522,0.5824271744078762,-18.575758301199613,13.745961124834118,-448.59509592980476,-12.0
0.087,0.04426864258420753,-1.2208564508270194,0.596018369723393,-19.021136109381967,13.436923638372818,-442.17569217254896,-12.0
0.088,0.044871328279656564,-1.240097616241054,0.6093020047613358,-19.4601398182256,13.130835405186074,-435.84668720217826,-12.0
0.089,0.045487145053390396,-1.2597746357585002,0.6222810132338703,-19.89285919481679,12.827665365232168,-429.6068183980159,-12.0
0.09,0.04611578973301139,-1.279881269413359,0.6349582980202486,-20.3193827513244,12.527382983127554,-423.45484088089836,-12.0
0.091,0.04675696203344117,-1.300411365119436,0.647336731728974,-20.739797763978498,12.229958239223835,-417.38952724387434,-12.0
0.092,0.04741036452784782,-1.3213588574754782,0.6594191571943542,-21.15419028995985,11.935361621634597,-411.4096673125166,-12.0
0.093,0.04807570261697867,-1.3427177665152326,0.6712083879985999,-21.56264518507061,11.64356411790955,-405.5140678941622,-12.0
0.094,0.04875268450124587,-1.3644821965511766,0.6827072089498802,-21.965246120075793,11.354537207299565,-399.7015525459811,-12.0
0.095,0.049441021151132476,-1.3866463349621447,0.6939183765870718,-22.36207559784126,11.068252852665243,-393.97096133175955,-12.0
0.096,0.0501404262802284,-1.4092044510698238,0.7048446196424035,-22.753214969210234,-45.349998869154646,1047.2124864693824,12.0
0.097,0.05085061632282718,-1.4321508951723503,0.7154886394293947,-23.138744446649845,-45.63088032547672,1052.7826442930161,12.0
0.098,0.051571310402025825,-1.455480097251961,0.7258531103854896,-23.518743122524175,-45.90910050898208,1058.2742609443094,12.0
0.099,0.05230223029628695,-1.4791865656299508,0.7359406806396822,-23.89328898811518,-46.18468559826388,1063.6884326041995,12.0
0.1,0.0530431004156274,-1.5032648859514721,0.7457539724237305,-24.262458947961978,-46.4576613267797,1069.026240098906,12.0
0.101,0.05379364777466762,-1.5277097200626026,0.7552955825345037,-24.626328835729275,-46.72805299039178,1074.2887491251795,12.0
0.102,0.05455360196620409,-1.552515804905207,0.7645680827879211,-24.98497342982327,9.13879690730315,-356.0566265939614,-12.0
0.103,0.05532269513695373,-1.577677951486703,0.7735740204372419,-25.33846646794423,8.873499199619909,-350.94157683888693,-12.0
0.104,0.05610066200051145,-1.603191045138334,0.7823159179767247,-25.68688064334679,8.610712230657033,-345.8987173415353,-12.0
0.105,0.05688723977654029,-1.629050043218292,0.7907962741643663,-26.030287637374716,8.350412391847312,-340.9270410602693,-12.0
0.106,0.057682168162238284,-1.65524997393238,0.7990175645115748,-26.368758136130555,8.092576476142689,-336.0255550091949,-12.0
0.107,0.058485189320807825,-1.6817859357432126,0.806982241492149,-26.702361838790033,7.837181673855879,-331.19328013993356,-12.0
0.108,0.05929604785989558,-1.7086530964317448,0.8146927349172092,-27.031167470852385,7.584205566279039,-326.42925115345247,-12.0
0.109,0.060114490810660955,-1.7358466921802471,0.8221514522999785,-27.355242797086277,7.333626119437182,-321.7325163162066,-12.0
0.11,0.06094026760585383,-1.7633620266247847,0.8293607792342103,-27.674654634907736,7.085421677655324,-317.10213727016696,-12.0
0.111,0.06177313003408521,-1.791194469145233,0.8363230801215609,-27.98946887856768,6.839570952412749,-312.5371886898336,-12.0
0.112,0.06261283221452654,-1.8193394538107628,0.8430406985985011,-28.299750514046288,6.596053015250015,-308.0367580707998,-12.0
0.113,0.06345913063512273,-1.847792480358669,0.8495159570320129,-28.60556360511959,6.354847303240019,-303.5999459263817,-12.0
0.114,0.06431178412075018,-1.8765491132490204,0.8557511521630949,-28.906971193175462,-50.01874867953802,1136.3077698402642,12.0
0.115,0.06514263120222501,-1.9048906248848094,0.8060480590777506,-27.77873691488771,-49.38845577147561,1120.1986529922783,12.0
0.116,0.06592408932503463,-1.9321119191610894,0.7569722198538416,-26.666498719521435,-48.764225902632866,1104.3150576382275,12.0
0.117,0.06665678272738992,-1.95822887998056,0.7085176147821273,-25.570032674635478,-48.14597314363374,1088.6538256048784,12.0
0.118,0.06734132965854779,-1.9832571684472962,0.6606783093119792,-24.48911798297096,-47.53361294796008,1073.2118431150268,12.0
0.119,0.0679783424877672,-2.007212226881287,0.6134484525518858,-23.423536932538852,-46.9270621296822,1057.9860400804548,12.0
0.12,0.06856842778179924,-2.030109281663836,0.5668222760119712,-22.373074856325456,-46.32623884471722,1042.973389530367,12.0
0.121,0.06911218636540338,-2.0519633455100097,0.5207940926094141,-21.33752010012042,-45.73106257586318,1028.1709071550415,12.0
0.122,0.06961021342421587,-2.072789221241194,0.47535829500061183,-20.316663969091618,-45.141454108408865,1013.5756505484725,12.0
0.123,0.07006309857117374,-2.092601504288368,0.43050935448514555,-19.310300692345322,-44.5573355139495,999.1847187059695,12.0
0.124,0.07047142593210962,-2.111414585847192,0.386241819614108,-18.31822737824826,-43.97863013022296,984.9952513910332,12.0
0.125,0.07083577421768882,-2.1292426555876975,0.3425503150013037,-17.340243976063185,-43.40526254383666,971.004428591742,12.0
0.126,0.07115671532318082,-2.1460996715339236,0.2994295662519826,-16.376153878554224,13.29752350726895,-478.3241580131672,-12.0
0.127,0.07146274284665331,-2.162713846861716,0.31257481122724395,-16.851060209480934,12.993503269674374,-471.5046545768829,-12.0
0.128,0.07178176413992339,-2.179799534852322,0.3254176384523948,-17.319195209308823,12.692681292683954,-464.7812487607904,-12.0
0.129,0.07211347837148921,-2.1973500117324716,0.33796122834307935,-17.780654294963995,12.395022604474923,-458.15259651938544,-12.0
0.13,0.07245758787316774,-2.21535864848168,0.3502087270398295,-18.235531559514357,12.100492782752863,-451.617372519381,-12.0
0.131,0.07281379812230702,-2.2338189101512484,0.36216324627054985,-18.683919770996177,11.80905795675178,-445.1742701578061,-12.0
0.132,0.07318181834780364,-2.252724378935275,0.37382784166422045,-19.125909881215588,-44.613997298523024,996.7116285085801,12.0
0.133,0.07353343634605924,-2.2713543011050596,0.32950508574097853,-18.136294212406014,-44.03240834528421,982.5529953186247,12.0
0.134,0.0738410214940948,-2.2890016538211504,0.285761251578284,-17.1607378300914,-43.45614061688897,968.5925699060351,12.0
0.135,0.07410515007406027,-2.3056803980536738,0.24259105514225196,-16.199043921406073,-42.885120372641765,954.827578353605,12.0
0.136,0.07432639310304039,-2.3214042986759105,0.19998928546597483,-15.25101842803629,-42.31927507940946,941.2552857427994,12.0
0.137,0.07450531641775882,-2.3361869276533582,0.15795080361070427,-14.316470010297047,-41.75853339732898,927.8729956466135,12.0
0.138,0.07464247996219521,-2.3500416499122583,0.11647055916791499,-13.395210436411817,14.93185699610127,-520.855581409441,-12.0
0.139,0.07476636360730034,-2.363696048547906,0.1312440338852486,-13.912351677788166,14.615667747315658,-513.4444665929921,-12.0
0.14,0.07490486320524078,-2.377863900347296,0.14570303424254247,-14.422134139956963,14.302899939049166,-506.1377320781414,-12.0
0.141,0.07505766598332404,-2.392537898392573,0.15985096126886567,-14.924661449201833,13.99351458328621,-498.9339171748117,-12.0
0.142,0.07522446253387678,-2.4077108380274956,0.1736911784735783,-15.420035813401318,13.687473284973677,-491.83158124571355,-12.0
0.143,0.07540494681175186,-2.423375616767957,0.18722701098641184,-15.908358000302476,13.384738255202034,-484.82930401760285,-12.0
0.144,0.07559881609815244,-2.439525232946275,0.20046174612883547,-16.389727356691925,13.085272302268729,-477.9256853093265,-12.0
0.145,0.07580577095611594,-2.4561527840413793,0.21339863411720406,-16.86424183200793,12.789038820721874,-471.1193446969198,-12.0
0.146,0.07602551515524757,-2.473251463808279,0.22604088925279203,-17.331998018913005,12.496001772604728,-464.40892093821475,-12.0
0.147,0.07625775564629259,-2.4908145613459567,0.23839169032287463,-17.793091166482814,12.206125681301774,-457.7930717857406,-12.0
0.148,0.0765022025368744,-2.5088354602105967,0.25045418098336125,-18.24761519275484,11.919375625686168,-451.27047380871005,-12.0
0.149,0.07675856903773226,-2.527307636381442,0.26223147060841395,-18.695662713485522,11.635717226819196,-444.83982198518436,-12.0
0.15,0.0770265714801513,-2.546224659063296,0.2737266095765669,-19.137324411721192,-44.77956533294016,997.0337983334705,12.0
0.151,0.07727800675749125,-2.5648658367125434,0.2292421702179328,-18.147392646977796,-44.190208714602406,982.8630607963972,12.0
0.152,0.07748525138244189,-2.582524134779095,0.18534441709035793,-17.171532180829093,-43.606179239331546,968.8907017550617,12.0
0.153,0.07764888938969665,-2.5992135258196924,0.14202806048445146,-16.20954604296055,-43.02740356875422,955.1139455344587,12.0
0.154,0.0777694995617775,-2.6149477868501227,0.09928788275238376,-15.261240001788332,-42.45380956149036,941.5300552306247,12.0
0.155,0.07784765549849496,-2.629740501981392,0.05711873780634258,-14.32642254384796,-41.88532626725021,928.1363324219589,12.0
0.156,0.07788392568888033,-2.643605065155115,0.015515549919676167,-13.404904835067436,-41.32188391019942,914.9301166212729,12.0
0.157,0.07787887358100044,-2.656554682805382,-0.025526687440063124,-12.496500683080766,-40.76341387284634,901.9087847426391,12.0
0.158,0.07783305765051475,-2.6686023764795648,-0.06601291276052518,-11.601026500122341,-40.20984868023325,889.0697505765111,12.0
0.159,0.07774703146813641,-2.6797609854240436,-0.10594799761907481,-10.718301266417498,-39.66112198438615,876.4104642719086,12.0
0.16,0.07762134376612174,-2.690043169138629,-0.14533674780402658,-9.848146494015884,-39.1171685489941,863.928411824909,12.0
0.161,0.0774565385031123,-2.69946140987784,-0.18418390441336044,-8.99038619137643,-38.5779242344462,851.6211145778077,12.0
0.162,0.07725315491630723,-2.7080280148698943,-0.2224941370359963,-8.144847029900482,18.09135625756536,-596.0475054553593,-12.0
0.163,0.07703965014512162,-2.716469471280935,-0.2045715582730405,-8.736656421836349,17.754437715622764,-587.591250743565,-12.0
0.164,0.07684390012702606,-2.725498528825928,-0.18698399647278605,-9.320069195889555,17.42131455070892,-579.2539889102381,-12.0
0.165,0.07666557172933099,-2.735106849898188,-0.16972767930850619,-9.895203512280252,17.091940603759237,-571.0340526957332,-12.0
0.166,0.0765043355795791,-2.7452862146149735,-0.15279888042453205,-10.462175870145632,16.76627042987575,-562.9297983438187,-12.0
0.167,0.07635986601490226,-2.7560285189877862,-0.13619391864959232,-11.021101133425967,16.444259286223225,-554.9396052344298,-12.0
0.168,0.07623184169380055,-2.7673257955071726,-0.11990917072489067,-11.57209222542429,-40.00881908922251,888.4717568509235,12.0
0.169,0.07609202034862533,-2.778455768786407,-0.1596415179693842,-10.689962993322505,-39.456711046801146,875.8172660510081,12.0
0.17,0.0759127418932288,-2.7887099100319626,-0.19882417313222397,-9.820399044938895,-38.90939215378442,863.339953963704,12.0
0.171,0.07569455365190454,-2.7981006967652706,-0.23746187742684105,-8.963224850182964,-38.36679874850965,851.0373487401315,12.0
0.172,0.07543799822329039,-2.8066404317950058,-0.2755593248361425,-8.11826692653819,-37.8288680004581,838.9070074542706,12.0
0.173,0.07514361354327248,-2.814341245662819,-0.31312114704715627,-7.285354217203436,-37.29553814619029,826.9465215268124,12.0
0.174,0.07481193252262908,-2.821215089649121,-0.3501519076068588,-6.4643182132808,19.367933822497935,-620.3801186141596,-12.0
0.175,0.07447140731427622,-2.827988127143744,-0.33095561268476154,-7.080291209312174,19.025309864004377,-611.5866456247478,-12.0
0.176,0.0741499077404673,-2.8353727615924016,-0.31209998952588835,-7.687532727448046,18.686581686295675,-602.9168600335896,-12.0
0.177,0.07384709506893804,-2.8433603230634685,-0.2935811668954395,-8.28616558041883,18.35170078464993,-594.3690284052105,-12.0
0.178,0.07356263441481245,-2.8519422635830973,-0.2753953214602948,-8.876310865589035,18.020619396736105,-585.9414415805104,-12.0
0.179,0.07329619469279469,-2.8611101554244076,-0.2575386772815072,-9.458087983199336,17.693290494815443,-577.6324144186923,-12.0
0.18,0.07304744877760759,-2.870855696224958,-0.24000751051057337,-10.031614522618462,-38.765014519333086,866.093349651076,12.0
0.181,0.07278815011900994,-2.880456328742232,-0.27849864501065696,-9.171707915864848,-38.218043276795356,853.7488792305162,12.0
0.182,0.07249063302532095,-2.8892031979733415,-0.3164451642261148,-8.324059140212082,-37.67577355579554,841.577281794768,12.0
0.183,0.07215543977145134,-2.897108475718559,-0.3538517386713765,-7.488496533983549,-37.138143518138875,829.5761403911712,12.0
0.184,0.07178310799249295,-2.904184163317446,-0.3907229775512931,-6.6648508354499025,-36.60509238209655,817.7430720496367,12.0
0.185,0.07137417074332153,-2.9104420939943725,-0.4270634297948261,-5.852955149616156,-36.07656040848031,806.0757273130574,12.0
0.186,0.07092915655892786,-2.915893935226939,-0.46287758509828314,-5.052644914684783,-35.55248888657621,794.5717897631315,12.0
0.187,0.0704485895155817,-2.9205511911411652,-0.49816987497976617,-4.263757868140482,-35.03282011990872,783.2289755408257,12.0
0.188,0.06993298928883913,-2.9244252048052948,-0.5329446737911218,-3.4861340142682846,-34.51749741261575,772.0450328871153,12.0
0.189,0.06938287121120636,-2.9275271605125166,-0.5672062997252311,-2.719615591828406,-34.00646505587866,761.0177416859287,12.0
0.19,0.0687987463206007,-2.9298680857690766,-0.6009590156997098,-1.9640470458968733,-33.499668316136905,750.1449130660288,12.0
0.191,0.06818112141379559,-2.9314588534416797,-0.6342070303074308,-1.2192749974537347,-32.99705342231061,739.424388971001,12.0
0.192,0.06753049911061884,-2.932310184248769,-0.6669544989113094,-0.48514820810862436,-32.498567550900574,728.8540416604048,12.0
0.193,0.06684737790107663,-2.9324326487053463,-0.6992055245098433,0.23848244744659286,-32.004158814403624,718.431773320254,12.0
0.194,0.06613225219640312,-2.931836669193224,-0.7309641586552728,0.9517640107589315,-31.5137762489352,708.1555156483664,12.0
0.195,0.06538561238431415,-2.930532522171576,-0.76223440242919,1.6548414709169883,-31.02736980095573,698.0232294116331,12.0
0.196,0.06460794488026805,-2.928530340256427,-0.793020207363909,2.34785779400172,-30.544890314773202,688.032904029471,12.0
0.197,0.0637997321672446,-2.925840113921168,-0.8233254762075576,3.030953947182798,-30.066289522349656,678.1825572330388,12.0
0.198,0.0629614528468029,-2.9224716935715844,-0.8531540638430152,3.7042689281054613,-29.591520030760822,668.4702346495231,12.0
0.199,0.06209358168522637,-2.9184347914593674,-0.8825097781400789,4.367939791995198,-29.12053531061481,658.8940094186947,12.0
0.2,0.06119658966918476,-2.9137389839076566,-0.9113963809333976,5.022101683168791,-28.653289682519834,649.4519817470597,12.0
0.201,0.06027094405726773,-2.9083937134022158,-0.9398175889454801,5.666887864647165,-28.1897383043374,640.1422784888385,12.0
0.202,0.0593171084045756,-2.902408289801928,-0.9677770743526701,6.302429735329147,-27.729837163796358,630.9630529029654,12.0
0.203,0.05833554261482828,-2.895791892450194,-0.995278465715269,6.9288568598887625,-27.27354306554137,621.9124842299597,12.0
0.204,0.05732670298309707,-2.8885535719802706,-1.0223253487832311,7.546296994349319,-26.820813620016747,612.9887773299457,12.0
0.205,0.05629104224154641,-2.88070225222161,-1.0489212673360266,8.154876113077288,-26.371607231695666,604.1901623005396,12.0
0.206,0.055229009604166365,-2.8722467320738447,-1.0750697240089842,8.754718435318795,-25.925883087464896,595.5148941011662,12.0
0.207,0.05414105079848008,-2.8631956869498905,-1.1007741809631744,9.34594644566821,-25.483601147587386,586.9612522632023,12.0
0.208,0.05302760810880415,-2.853557670603354,-1.1260380606912164,9.928680919945078,-25.04472213428602,578.5275405235415,12.0
0.209,0.051889120415107716,-2.843341116811081,-1.1508647467692084,10.50304094902976,-24.609207521165608,570.212086487003,12.0
0.21,0.05072602260744383,-2.8325543265399653,-1.175257571048348,11.069143691548419,31.957662717393067,-873.5203919350653,-12.0
0.211,0.049566670649030524,-2.821919879526824,-1.1435193517478308,10.201806569885118,31.519624854465544,-861.1829118541962,-12.0
0.212,0.04843883873694453,-2.812146629852557,-1.1122166354070104,9.346720158100268,31.08664487720151,-849.0185634225668,-12.0
0.213,0.04734209388552592,-2.8032224129735575,-1.0813443996233405,8.503712542661303,30.6586520491482,-837.024917333918,-12.0
0.214,0.04627600809586765,-2.7951352350347145,-1.0508976921527093,7.672614221482676,30.23557673335517,-825.1995784653693,-12.0
0.215,0.04524015828698982,-2.7878732705020477,-1.0208716298502305,6.85325807086182,29.817350375580588,-813.5401854070037,-12.0
0.216,0.044234126226938425,-2.781424859789438,-0.9912613975907042,6.045479311839582,29.403905487272784,-802.04440998333,-12.0
0.217,0.04325749846566189,-2.77577850694187,-0.9620622472169964,5.2491154773637945,28.99517562901438,-790.7099567862268,-12.0
0.218,0.04230986627191652,-2.7709228774448906,-0.9332694965515792,4.4640063812476525,28.591095394854293,-779.5345627334001,-12.0
0.219,0.04139082556209996,-2.766846795781258,-0.9048785282815714,3.689994083533204,28.191600395171733,-768.5159965760499,-12.0
0.22,0.04049997683448742,-2.763539243156641,-0.8768847889285086,2.926922858258773,27.796627240683424,-757.6520584406624,-12.0
0.221,0.039636925104889996,-2.7609893552697184,-0.8492837878404756,2.1746391618579883,27.40611352681613,-746.9405793798331,-12.0
