Time[sec],x1[k],x2[k],x3[k],x4[k],d/dt x3[k],d/dt x4[k],voltage
0.0,0.0,0.0,0.0,0.0,-28.067341181049954,717.7668185329665,12.0
0.001,-1.3961208525269318e-05,0.0003571746085478457,-0.02785025855246564,0.7126494745066222,-27.63387175677434,707.55614595235,12.0
0.002,-5.5556677980130365e-05,0.0014219183130473846,-0.0552691283536485,1.4151600574211043,-27.20455562351528,697.4887273095935,12.0
0.003,-0.00012435704512875944,0.003184162529312611,-0.08226073661931751,2.107674012022778,-26.779339969985248,687.5625580106137,12.0
0.004,-0.0002199370896991231,0.005633980912430063,-0.10882915779522656,2.7903315973675356,-26.358172863172317,677.7756618365709,12.0
0.005,-0.0003418756401680536,0.008761586397795151,-0.13497841482326034,3.463271110149482,-25.941003230414196,668.1260903516214,12.0
0.006,-0.0004897560101674506,0.012557341830492999,-0.16071247095296762,4.126628701474959,2.539560241381915,-59.15489303600788,0.0
0.007,-0.0006492027379324549,0.016654531908742186,-0.158185008703483,4.067889789981203,2.515415347840907,-58.32487892990009,0.0
0.008,-0.0008061340250147301,0.020693396140366555,-0.1556815389267734,4.009975073124281,2.491574448092572,-57.506476365956175,0.0
0.009,-0.0009605737127295366,0.024674752941362475,-0.15320176015998982,3.9528730211731014,2.468032492931645,-56.699522112684555,0.0
0.01,-0.0011125453434581848,0.028599409279768482,-0.150745375951837,3.8965722664685245,2.4447845077866046,-55.903855236775506,0.0
0.011,-0.0012620721655911672,0.03246816083558386,-0.1483120947889049,3.8410616011556864,2.421825591726158,-55.11931707099624,0.0
0.012,-0.001409177138446026,0.036281792159982194,-0.14590163002227546,3.7863299749262747,2.3991509164698175,-54.34575118222663,0.0
0.013,-0.0015538829368837727,0.04004107682524465,-0.1435136997982137,3.732366492892209,2.3767557254546885,-53.583003341353894,0.0
0.014,-0.001696211955892789,0.043746777573696286,-0.14114802698929532,3.6791604134734337,2.354635332908332,-52.83092149336702,0.0
0.015,-0.0018361863160529803,0.04739964649364237,-0.1388043391136849,3.6267011459034366,2.3327851227586156,-52.089355722043564,0.0
0.016,-0.001973827867980629,0.051000425164033136,-0.13648236826813628,3.574978248177519,2.311200547732492,-51.35815822089967,0.0
0.017,-0.002109158196970661,0.054549844805178264,-0.13418185105833655,3.523981424915414,2.2898771284183086,-50.63718326292856,0.0
0.018,-0.0022421986275773004,0.05804862642756499,-0.13190252853008105,3.4737005252507447,2.268810452339623,-49.92628717071874,0.0
0.019,-0.002372970228120553,0.06149748097839547,-0.12964414610144817,3.424125540752784,2.24799617304286,-49.225328287029214,0.0
0.02,-0.002501493813996712,0.06489710945159802,-0.1274064535110354,3.375246603865382,2.2274300094052797,-48.53416695268033,0.0
0.021,-0.0026277899498993685,0.06824820296456352,-0.12518920478082768,3.327053986817037,2.2071077451436594,-47.85266549110909,0.0
0.022,-0.002751878958454918,0.07155144303067462,-0.12299215809294656,3.279538097758703,2.187025227142505,-47.18068815371007,0.0
0.023,-0.002873780922622723,0.07480750164147694,-0.1208150757501208,3.232689479596906,2.167178364930117,-46.51810110330229,0.0
0.024,-0.0029935156895624757,0.0780170413936209,-0.11865772411646225,3.1864988081929355,2.1475631298847753,-45.864772388629305,0.0
0.025,-0.003111102874563974,0.08118071561769188,-0.11651987355740726,3.1409568905353025,2.128175554429616,-45.22057191848102,0.0
0.026,-0.00322656186489514,0.08429916850452779,-0.11440129838076009,3.0960546629477688,2.1090117312427274,-44.58537143631882,0.0
0.027,-0.003339911824366552,0.08737303525437082,-0.1123017767679034,3.051783188974257,2.0900678123276344,-43.95904449032811,0.0
0.028,-0.003451171699322714,0.09040294227140565,-0.11022109068544746,3.0081336566215007,2.071340007806427,-43.34146639438189,0.0
0.029,-0.0035603602182232765,0.09338950715484368,-0.1081590258846642,2.965097378480855,2.052824585955503,-42.73251422974772,0.0
0.03,-0.003667495896643759,0.09633333886217485,-0.10611537182666825,2.922665789413727,2.0345178721895376,-42.13206681231689,0.0
0.031,-0.003772597041031759,0.09923503783298598,-0.10408992162462677,2.8808304447950506,2.016416248286183,-41.54000466773047,0.0
0.032,-0.0038756817521827837,0.10209519610395965,-0.10208247198979155,2.8395830188815947,1.9985161516645111,-40.95621000827175,0.0
0.033,-0.003976767928641183,0.10491439742157782,-0.10009282317853888,2.798915303212764,1.9808140746773324,-40.3805667102183,0.0
0.034,-0.004075873271210327,0.10769321738972801,-0.09812077892429855,2.7588192045174367,1.9633065636910034,-39.812960284204614,0.0
0.035,-0.004173015291213791,0.11043222373519733,-0.09616614631841218,2.7192867409523673,1.945990217447636,-39.25327782197706,0.0
0.036,-0.004268211305945892,0.1131319761708042,-0.09422873586535885,2.680310044035195,1.9288616878761404,-38.70140802372485,0.0
0.037,-0.004361478444201334,0.11579302657520259,-0.09230836140077145,2.641881356095629,1.9119176789757968,-38.157241161995096,0.0
0.038,-0.004452833650089506,0.11841591911885943,-0.09040484003279094,2.6039930284884534,1.8951549460273422,-37.62066905638722,0.0
0.039,-0.004542293686213697,0.12100119037014011,-0.0885179920920535,2.5666375200880718,1.8785702949250362,-37.0915850522309,0.0
0.04,-0.004629875136788624,0.12354936939951418,-0.08664764108250537,2.5298073958096716,1.8621605815200748,-36.56988399964057,0.0
0.041,-0.004715594411081228,0.12606097789418338,-0.08479361362779028,2.4934953249829706,1.845922710900121,-36.05546223048355,0.0
0.042,-0.00479946774876963,0.12853653033410345,-0.08295573939143372,2.457694078857467,1.8298536362932256,-35.54821752305725,0.0
0.043,-0.004881511219604187,0.13097653398599932,-0.08113385107480581,2.4223965306825113,1.8139503590846688,-35.048049103204484,0.0
0.044,-0.00496174072709709,0.13338148902621919,-0.07932778436006853,2.3875956539647576,1.7982099280457313,-34.554857619635385,0.0
0.045,-0.005040172011767106,0.1357518886494628,-0.07753737785918241,2.353284520925468,1.782629438648701,-34.068545122077374,0.0
0.046,-0.00511682065398661,0.1380882191648909,-0.07576247306832866,2.319456301136363,1.7672060324589007,-33.58901504195168,0.0
0.047,-0.005191702076772753,0.1403909600905407,-0.07400291432307968,2.2861042601794552,1.7519368965369209,-33.1161721733892,0.0
0.048,-0.005264831548767878,0.1426605842538957,-0.07225854875097704,2.2532217582198606,1.7368192628030514,-32.64992265301455,0.0
0.049,-0.005336224189135115,0.14489755795387133,-0.07052922619799128,2.220802247709892,1.7218504070258638,-32.190173927435964,0.0
0.05,-0.005405894967424814,0.1471023409618691,-0.06881479922351916,2.1888392733695965,1.7070276487950822,-31.73683475295113,0.0
0.051,-0.005473858706607991,0.14927538662432877,-0.06711512305219944,2.1573264707316047,1.6923483508734167,-31.289815174935065,0.0
0.052,-0.00554013008607304,0.1514171419641988,-0.06543005552621638,2.126257564701307,1.6778099185548538,-30.84902650744473,0.0
0.053,-0.005604723644171178,0.15352804776805296,-0.06375945706374132,2.0956263683201017,1.6634097991105974,-30.41438131569736,0.0
0.054,-0.0056676537807112595,0.15560853867168029,-0.06210319061805113,2.065426781550256,1.649145481244184,-29.9857933988544,0.0
0.055,-0.005728934759454034,0.15765904324574723,-0.060461121636644584,2.035652790058785,1.6350144945460166,-29.563177772791537,0.0
0.056,-0.0057885807117902775,0.15967998411933038,-0.058833118004291605,2.0062984634656873,1.6210144087164229,-29.146450645288347,0.0
