,x1[k],x2[k],x3[k],x4[k],d/dt x3[k],d/dt x4[k],voltage
1.81,0.36948639707007475,0.053358691587237723,0.5595428172689423,0.7732081197780301,0.5923463386969183,0.3360211363847109,0.5
1.811,0.36945034988945447,0.05338697756357134,0.56026236031207,0.7690001176644555,0.5907286379090928,0.338191203832473,0.5
1.8119999999999998,0.3694183928147342,0.053414860072803175,0.5609725767111282,0.7648518927890202,0.39994552975358827,0.6057364594223653,1.0
1.8130000000000002,0.36938735426316427,0.053442698651149464,0.5605864202127653,0.7680719223324189,0.40127891125276266,0.604070650994447,1.0
1.814,0.3693541285265327,0.05347084593725042,0.5602079443241899,0.7712460849804186,0.40259869540514476,0.6024282747489241,1.0
1.815,0.36931875933215724,0.053499297532157625,0.5598370727578283,0.7743750126377821,0.40390503282663026,0.6008090098764832,1.0
1.8159999999999998,0.36928128996416243,0.05352804909843848,0.5594737280792443,0.7774593419235757,0.4051980770936385,0.5992125330736551,1.0
1.817,0.3692417632708452,0.05355709635889774,0.5591178337228782,0.7804997006698776,0.4064779793413551,0.5976385255170298,1.0
1.818,0.369200221658313,0.05358643509767943,0.5587693140103158,0.7834967077604501,0.4077448882149862,0.5960866729457259,1.0
1.819,0.36915670709894766,0.05361606115882154,0.5584280941262132,0.7864509733423893,0.40899894993386676,0.5945566655531895,1.0
1.82,0.36911126113708886,0.0536459704452886,0.5580941001021463,0.7893630989678436,0.4102403083344039,0.5930481979147414,1.0
1.821,0.3690639248943049,0.05367615891807515,0.5577672588016415,0.7922336777253144,0.4114691049098621,0.5915609689204543,1.0
1.8219999999999998,0.3690147390763358,0.0537066225950151,0.5574474979003943,0.7950632944140277,0.4126854788632469,0.5900946816860033,1.0
1.8230000000000002,0.3689637439948575,0.05373735754698504,0.55713474582387,0.7978525260997783,0.4138895672762328,0.5886490432684739,1.0
1.824,0.3689109792329481,0.05376835994912928,0.5568289331719698,0.8006019337514267,0.6042617195396625,0.3218182019154741,0.5
1.825,0.3688596027178928,0.05379927214843096,0.5576171208875214,0.796002765503974,0.6025199657160862,0.3241885496487155,0.5
1.8259999999999998,0.3688127066406368,0.05382974340940086,0.5583952698802525,0.7914688739676642,0.6007943219120135,0.32652572706101324,0.5
1.827,0.36877023382587804,0.05385977999209109,0.5591634711768024,0.7869993563609697,0.5990845650830294,0.32883019291350984,0.5
1.828,0.3687321276204832,0.05388938806964207,0.559921816148602,0.7825933115810338,0.5973904715415623,0.3311024051723433,0.5
1.829,0.3686983318946116,0.053918573728088164,0.5606703948699513,0.778249851242068,0.5957118213564492,0.3333428153075835,0.5
1.83,0.36866879103408895,0.05394734296761817,0.561409296140346,0.7739680994903856,0.5940483982976382,0.33555186838775325,0.5
1.831,0.36864344993185366,0.053975701703989576,0.5621386075095309,0.7697471927968833,0.5923999897741551,0.3377300031858711,0.5
